"","20190107_08_T05F_env","20190107_20_T08F_env","20190111_30_T03F_env","20190111_36_T01F_env","20190114_58_T02F_env","20190114_62_T07F_env","20190117_70_T04F_env","20190117_74_T06F_env","160618_SM_A47RW_38","160829_SM_9ZE92_260","160909_SM_9HYY2_282","160914_SM_6ZT44_382","160915_SM_9ZJIM_292","160921_SM_7ED8Q_459","160923_SM_6WVAO_405","160923_SM_7B7LL_404","160925_SM_7FK6O_412","161012_SM_7CP8G_523","161012_SM_7I21H_613","20190107_06_S08F_env","20190107_12_S06F_env","20190107_14_S04F_env","20190111_32_S05F_env","20190111_34_S11F_env","20190111_40_S03F_env","20190114_56_S02F_env","20190117_72_S09F_env","20190117_80_S07F_env","20190117_86_S10F_env","P18a_CD","P19_CD","P20_CD","P21_CD","P22_CD","P23_CD","P24_CD","P25_CD","P26_CD","P27_CD","P28_CD_IBS","P30_UCr","P31_UCr","P32_Ucr","P33_Ucr","P34_UCr","P35_UCa","P37_UCa","P38_UCa","P39_UCa","P40_UCa","P41_UCa","P42_UCa","UC1","UC11","UC15","UC2","UC23F","UC4","UC5","UC6","UC8","UC9","P02_C","P03_C","P04_C","P05_C","P06a_C","P07a_C","P08_C","P10_C","P13_C","P14_C","P15_C","P16_C","P17_C","Seq85784","Seq85785","Seq85789","Seq86293","Seq86296","Seq86298","Seq86299","Seq86304","Seq86305","Seq86307","Seq86315","Seq86317","H1","H2","H3","H4","H5","H6","H7","H8","160524_SM_A8GT9_17","160618_SM_A77V5_63","160622_SM_7LLEE_121","160624_SM_7DN4P_142","160825_SM_7I1HW_216","160825_SM_7I21P_220","160829_SM_76CCD_221","160831_SM_9HL6A_274","160909_SM_61N7X_343","160909_SM_63ZAL_344","160909_SM_689VN_335","160909_SM_6AXJS_330","160909_SM_9U279_298","160911_SM_61NJD_346","160911_SM_65GXO_340","160912_SM_5QVZJ_354","160914_SM_5ZNHU_329","160915_SM_61U3X_352","160916_SM_62ART_337","160916_SM_689O9_342","160916_SM_6KUDE_363","160916_SM_71T49_392","160916_SM_71T4H_391","160919_SM_6J3OJ_351","160920_SM_6XRKK_454","160921_SM_6ZEWI_414","160921_SM_7GCI5_446","160923_SM_6XTTJ_427","160923_SM_71T47_393","160928_SM_7BCZJ_397","160930_SM_6SSN7_440","160930_SM_71T3Q_395","161004_SM_9W3AR_549","161011_SM_5QVZH_531","161011_SM_9KOQA_562","161017_SM_69UN3_535","161017_SM_7LSOC_583"
"959",0.000228168909958549,0.000581504519554151,0.000832469899783519,0.000147213458627858,0.000437583470318763,0.000887898854715018,0,0.000780746990196993,0.000167503932265851,0.000540302876883824,0.000327811734358356,0.000436553836167851,0.000246533101842417,0.000170176676184395,0.000280101040476949,0.000589230690259257,0.000172544427562857,0.000458339024433334,0.00134244850777704,0.00231398823235505,0,0.00089688499711398,0.000128595860905267,0,0.000142697157906435,0,0,0,0.000227245214082001,0,0.00242844390633861,0,0,0,0,0.000774095835994449,0,0.000299006842567817,0.00273902161493906,0,0,0,0.000246477241538402,0,0,0,0.000283645585609003,0.000305440023124711,0.000312556944887067,0,0.000612210545044337,0.000321121426035808,0.000132649263786805,0,0.00136041348800708,0.000220613174337241,0.000988927191736436,0.000351723729651744,0.000314573412043685,0,0.000532846434568105,0.000137395216373806,0.000833725975229934,0.00074688430691717,0.000458238295044243,0.000279104562168552,0.000535595712316067,0.000176562253632084,0.00152074731808148,0.000263179881348368,0.000208338944931139,0,0.00102444807282382,0.000451641503879809,0,0,0,0.000136261951321307,0.000386421759987617,0.000797466709681025,0.000110396605425928,0.000467828033999055,0,0.000630294278934115,0.000139503490004361,0.000568708785903039,0.00080119788778743,0.000337652504033063,0.000569389258169804,0.00040796917884907,0.00110062062291707,0.000900334064536865,0.000440267037172468,0.000443274757402613,0.00197562039712281,0.00128625024853894,0.000689320608333002,0.000168400472319838,0.000646598636175832,0.000347953366046628,0,0.000151345560346984,0,0.00040871236806242,0.000255124648871317,0.00083736606259404,0.000760070305908638,0.00147746584675768,0.000852396744792601,0.000393539656078653,0.000628516732921078,0.000210858842419903,0,0,0.000836726173802617,0.000492247126394921,0.000403419397539053,0.000464143091112319,0.00125007687323968,0.000581045883687546,0,0,0,0.000177984059314482,0.000878978847511963,0.000878712792830092,0.00105172267463226,0.000163991439742976,0.000134635256998363,0.00143277399149939,0,0
"961",9.31398465337787e-05,0.000524045834993481,8.50132462491689e-05,0,0.000258408577165273,8.98211383687869e-05,0,0,0,0,0,0,0,0,0.000165101808612584,0,0,0,0,9.80604610857179e-05,0,0,8.71104847651817e-05,0,0,0.000219478401671465,0,0,0,0,0,0,0,0.000383791487531682,0,0,0.000120421338343265,0,0,0,0,0,0,0,0,0,0.000224072680890408,0.000383017566954314,0,0,0,0,0.000100598854241872,0,0.000176799580614134,0.000297694119812301,0,0,0,0,0,0,0.000103070393126402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153259922748721,0,0.000164210416768672,3.99528283873567e-05,0,0,3.316859269593e-05,0,0.00011158490942114,0,0,0.000139569744300049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000231268415768739,0,0,0,0,0,0,0,0,0,0,0.000103259406518867,0,0,0,0,0,0,0.000162892808364719,0,0,0
"965",0,0.000205815101497249,0.000108150588260922,0,0,0.000114438270431286,0,0.0001927232174156,0,0,0.000168393189777841,0,0,0.000135828436391378,0,0.000143182179623733,0.000137940222254573,0,0.000395223977044525,0,0,0,0,0,0.000603184383554922,0,0,0,0,0,0,0,0,0,0,0.000313949481638066,0,0,0,0,0,0,0.000204838569105495,0,0,0,0,0,0,0,0,0,0.000168943978139543,0,0.000257420219322577,6.28344418544197e-05,0.000236848009188739,0,0,0,0,0,0.000220282016083615,0,0.000187487975725639,0,0,0,0,0,0,0.000213795816311909,0,0,0,0.000117831288682336,0.000142067866836217,0.000377452565956433,0.000367791103774661,0.000311438904656416,9.74447326656501e-05,0.000181640301126605,0.000248655526349121,0.000201234941483497,2.49188025497667e-05,0.000137285030039051,0,0.00039091547911438,0.000202775959282131,0,0.00030603623737201,0.000329605079962396,0.000178526881005595,0.000200420889161423,0,0,0,0,0,0,0,0,0,0,0.000434070532944992,0,0.000283223076092234,0,0.000203138797166271,0,0,0.000166684714722413,0,0.000121926034948903,0,0,0.000205696501707572,0,0,0,0.000483466505314738,0.000142082764149603,0,0,0,0,0,0.000129671208632003,0,0,0,0
"969",0,0,0,0,0,0.000172648032817589,0.000397469917446996,0,0,0.000902220348730416,0,0.000360362055522191,0,0.00059595060326019,0,0.00123319655737365,0.000832671737209681,0.000484702967946757,0.00102449020844772,0.000187165276336581,0,0,0,0.000373970334939606,0.00105198363401913,0,0,0,0.00132153284891321,0,0,0,0.00210828545582669,0,0,0.000316261116404896,0,0.00520380193974233,0,0.000598020036000968,0.000477923286152395,0,0.000792453843277351,0.000669771232338833,0,0.000269030997306084,0,0.000737176091913048,0,0.000264708318938154,0.000252293457070694,0,0.000471392715511439,0,0.000783662671971616,0.00122771711251726,0.00029015833547231,0.0005250557841964,0,0,0,7.86476352802282e-05,0.00063656531838904,0.000303284947948784,0,0,0.000218603420262294,0.000428187353782221,0.000553346751074185,0.000850661687479378,0.000343349776087663,0,0.000580637223014687,0.000362478433240063,0.00037145552334804,0.00039600971585004,0,0.000107819267643327,0.000269033975881048,0.0005874584258121,0.000443719646217324,0.000476038897897403,0.00032767886207754,0.00087560517853061,0.000342137882999036,0.000563834552392442,0,0,0.00098663081443147,0.00143697143494735,0.00132045665172451,0.000457084906613882,7.14401094709768e-05,0.00125798276023903,0.000413652441733096,7.20770346668539e-05,0.000984608804947892,0,0.000505788123324053,0.000539390225545536,0,0.000537865368252817,0,0,0.00058308766620853,0.00015315849877421,0.00105334023063764,0,0.00127410881475676,0,0,0.000895788855227386,0,0.000251780048419292,0,0.000336483958332963,0.00165753786158447,0,0,0.000106762407980992,0,0,0,0.000187392591351966,0.000509861249642885,0.000342813909505033,0,0.000369808440850578,0.000474085043490388,0,0.000233177770006673,0.000232501008290336
"971",0.000483110281807052,0,0,0.000391336608228098,0.000953761275413445,0,0,0,0,0,0,0.000221885430988728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000216380992856767,0,0,0,0.00215924838096051,0,0,0,0,0,0,0,0,0,0,0,0,0.000260295570131735,0,0,0.00631416946783473,0,0,0.000142389902855104,0.000539012259868523,7.39848759336561e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052738580254859,0,0,0,0,6.95068616103465e-05,0.000893933483958127,0.000883240104473899,0,0,0,0,0.00252510301280402,0.000564886587144495,0,0,8.6541146811647e-05,0.00327442498028993,0.000153835725705413,0,0.00122732042674152,0,0,0,0,0.000309786982710577,0,0,0.000382225801255401,0,0,0.00200558095854269,0,0,0,0,9.19088418654298e-05,0,6.74954261027227e-05,0,0,0,0,0,0,0,0,0.000693208595822302,0.000760638033236639,0,0,0,0.000507862748634471,0,0,0,0
"979",0,0,0,0,0.000226816513227919,0,0.000557733738676294,0,0,0,0,0.000953928885737256,0,0,0,6.84978138016134e-05,0.000124207228871889,0.000568526507353565,0,0,0,0,0,0,0,0,0,0,0.000365425534697233,0.000281381066365866,0,0.00050007124202695,0,0,0,0,0,0,0,0,0,0.00128359429197933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000529673476290521,0,0,0,0,0,0.000475649321144355,0,0,0,0,0,0.000415535481046706,0,0,0,0,0,0,0,0,0,0.000430298526423394,0,0.000544215721953954,0,0.000111446810835927,0,0.000806476035124613,0.000177121039507048,0.00020023073814916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000464697223304415,0,0,0,0.000672306656934948,0,0,0.00212441722651746,0,0,0,0.000664209389667437,0.000496094961324081,0,0,0,0,0,0.000278657732110031,0.000699742681885811,0,0,0,0,0,0,0,0,0,0
"980",0,0,0,0,0,0,0,0,0.000106950399112495,0.000156801822578909,0.000956103805845412,0.000417106528753688,0,0.000548275128111134,0.000885902165975938,0,0,0.000549585598377523,0,0,0,0,0,0,0,0,0,0,0.000542271482243028,0.00023698161971669,0,0,0.00125180918990236,0.000145824365135427,0.000526008286932304,0.00229806216519682,0,0,0.0103768574602611,0.00322499276250918,0,0,0,0,0.000911017737487574,0,0,0,0,0,0.000831826810906153,0,0.000489690525168008,0,0,7.62219798455195e-05,0.000912882134287809,0,0.000983913456642144,0,0,0.000263403793141502,0,0,0,0,0,0.000300273869893666,0,0,0,0,0.000190696757292375,5.77305351546295e-05,0,0.00257936385427377,0,0.00030551983330886,0,0.000213199575555731,0,0.000313623813295878,0.000223750391997238,0.000497849441468298,0.000119810012765359,0.000271647264592479,0.000445567251103484,0.00217221713190245,0.00103399950062524,0.000117365042756631,0,0.00110196187290284,0.000210306350764123,0.00104255325924255,0,0.00150128774719466,0,0.00236294271900103,0,0.000665301614308264,0.00100460956039545,0.00490349293739642,0.00028664923124306,0,0.000307750026642496,0.000182954871468674,0.000639270280287905,0.00112950058459838,0.000153937451092658,0.000464609291396532,0.000233915872508313,0.000521278734657609,0.000176070247157861,9.64949165034403e-05,0,0.000187749857204391,0,0.00110573679913314,0.000523997192394678,0.000394028149746459,0,0.000331433414001127,0.00791194116893224,0.00306635646080203,0,0.000482872906143257,0.000140979213481169,0.000102072440501995,0.00159320629765111,0.00989017950673317,0,0
"982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000257516359871646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197990295275032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000262109612510066,0.000408598833422826,0.000163885060340808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19633697540854e-05,0,0,6.62743051398389e-05,0,0.000463288066514073,0,0,0,0,0,0,0,0,0,0,0,0.000699179801392083,0,0,0,0,0,0,0,0.000323313565295044,0,0.000220195291075161,0,0,0.00099038018256111,0,0,0,0,0,0,0,0,0,0.000274156198802834,0,0,0,0,0,0,0,0.000107791330273353,0,0,0,0.000280424577642855
"983",0,0.000205424193528388,0,0.000226800392451057,0.000391573033345041,0.000582502534203677,0,0,0,0,0.000754187154048361,0,0,0,0.000348371817116689,0.000988887120068482,0,0.000692362195630208,0,0.000433530667955236,0.00149303524648229,0,0,0,0.000222759040070608,0,0,0,0.000322427848594427,0,0,0,0,0.000330271189090782,0,0,0,0.000691758487683308,0,0,0.000667818344306447,0,0,0,0,0,0,0,0,0,0,0,0.000380676658406737,0,0,0.00103891319308412,0.0010474999078007,0,0,0,0,0.000549087809275225,0,0,0.000253967927440204,0,0,0,0,0.000633051783048396,0.000233924825808347,0.00095075330253233,0.000268712420243748,0,0,0,0,0,0,0.000231791179519176,0.00039320089074072,0,0.000150777561137985,0,0,0.000573639429661136,0,0,0,0.000132727623607939,0,0.000460560381618771,0.000482321124682116,0.00018119095631328,0.000319601989948358,0.000368037259871498,0.000977737115320822,0,0,0,0,0,0.000388582081941615,0.000172580738397477,0,0.00037805379258435,0,0.000577346886465561,0.000220622410963879,0.000321578754545997,0.000762466247592971,0.000186373154745724,0,0,0,0.00280719381992323,0,0.00113133123136517,0,0.000188908906857289,0,0,0.000229096806549264,0.000305557941512902,0,0.00115209986730725,0.000651630893363347,0.000150388544218555,0,0,0,0.000364841689769927
"984",0.00010710995732454,0,9.7997761780841e-05,0.00121682805606541,0,0.000103703414081927,0,0,0,0,0.000129703198777804,0.00154962403854312,0,0,0,0.000111194533716257,0.000107045824346153,0.00167251054119872,0,0,0,0,0,0,0,0,0,0,0.00114948522598588,0,0,0,0,0,0,0,0,0,0.00293286381771518,0,0,0.000470399034507286,0.000185117216778837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000569644710453775,0,0,0,0,0,0,0,0,0.00013679530504946,0,0,0,0,0,0,0,0,0,0.00265869244474793,0.000120520912648119,0.000386172767460084,0,3.97120013185357e-05,0.000308964598235847,0,0.000325866061903108,0.000220413954395519,0,0,0,0,0,0,0,0,0,0.000256889392248051,0,0,0.000167782399129693,0,0,0,0,0.00126926841806887,0,0.000170667616779766,0,0.000910341375075914,0.000797787474066547,0.0009599356575433,0.00046464218566842,0,0,0,0.000292432012324035,0.000772112000038196,0,0.00092808753397004,0,0.000811406803462369,0.000505021570223397,0,0,0,0,0,0,0,0,0,0,0
"985",0.000472870959198378,0.000224219660670151,0.000149683952081978,0.000279571299800174,0.00025182476715432,0.00037636407659987,0.000111874004360005,5.06469337326757e-05,0.000582868678490318,0.000188115925041033,0.000155670708362822,0.000255852256918744,0,0.000269611538865256,0,0,0.000273529789728657,0,0,0.000283653362803615,0.00110869105580301,0,0.000123667105998272,0.00010744624925069,0.000137446373096479,0.000193187558957493,0,0,0.000171321397236353,0,0,0.000434606716189063,0,0,0,0,0,0,0,0.000120659944305525,0,0,0,0,0,0,0,0,0,0,0,0,0.000492731716010335,0,0,0.000225793150200875,0.000634716553043541,0,0,0,0.00012838286270167,0.000247770936516468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145858272762068,0,0,0,0,0.000156962263167118,0,0,0,9.56590539024322e-05,0,0,0.000112973100904521,0,0.000174440834960839,0.000455866049685488,0.000101767469775737,0.000270395323725553,7.74501032957442e-05,0.000218416111078503,0,0,0,0,0,0.000397786497985552,0.000482896541532861,0.000257332733224893,0,0,0,0,0,0,0,0.00039232781157895,0,0,0,0,0.000152649283449658,0,0,0,0,0,0.000366053187060731,0,0.000116251213825644,0,0,0,0
"986",0.000307069608687732,0.000557199617923958,0,0,0,0.00163435476051343,0.000730415666975133,0,0.000656513331631907,0.000556541203531968,0.000983140646903402,0.00122621197071417,0.000140217838312455,0.000372027684771696,0.00161052053302898,0.000893381216006104,0.000923897869670193,0.000746798878633665,0.000178045977751091,0,0,0,0,0,0,0,0,0,0.000319211584568427,0,0.000318699515468194,0.000768873465568638,0,0,0,0,0,0,0.00180842463661824,0,0.000413096588543497,0,0.000205667350857401,0,0,0,0,0,0,0.000263964775968277,0,0,0.000336453578451351,0,0.000319162927423754,0,0.00151264056582202,0.000245840548083715,0,0.000458085739406178,0.000836914027817222,0.000971117405370849,0.000229470204169644,0.000305279416264684,0.000336770176289957,0.00106532342111342,0.000374348407766479,0.00253207129839559,0.000831710013819568,0.00139265495124056,0.000877625802971394,0.000811042709507519,0.00192627934600662,0.000574801253975487,0.000944091624363311,0,0,0.00130670857864446,0.000905431427625546,0.000458486692058742,0.000171891801621591,0.000369205443233027,0,0,0,0.000215558777551529,0.000337948585590275,0,0,0,0,0.000704291642931492,0,0.000834384860282995,0.000382946985037931,0.00077362147869355,0.000700027034285746,0.000277446097713478,0.000568069257552379,0.000604910034057077,0.000189530862968586,0.000491487587858466,0.000776079577731495,0.00147938826208957,0.00083294431027598,0.000473065736374564,0.000315057407087657,0.000101718088655865,0.000657169851550218,0.00142545973873359,0.000619717414580968,0.000324508591751729,0.000365737833601824,0.00106036543025794,0.000645606668323936,0.00114519605983372,0.000486422365630141,0.000559496798787438,0.000548614186068772,0.000401498090958851,0.000822162571310105,0.000103513209830631,0.00069045288722824,0.000704908492112571,0.00113450517424891,0.000337183315473348,0.000754531356629471,0.000418875020417018,0,0,6.09014651274813e-05,0.00135941441102002
"987",0.000955315544262889,0.000592850626576807,0,0.000501530992729567,0,0.00038521869262457,8.51141325557802e-05,0,0.000621871936242211,0.000913707605667638,0.00051883042362685,0.000407824813271869,0,0.000424773677548187,0.000342211999443255,0.000664618743575317,0,0.000183677571555325,0,0.000263270919817764,0.000612128046843264,0,0,0.000291490332336616,0,0.000113134349774285,0,0,0,0,0,0.000575319933824408,0,0,0,0,0,0,0,0,0.000508416169822885,0,0,0,0,0,0,0,0,0,0,0,0.00022307408808343,0,0,0.000519569382036496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222902643198761,0,0,0,0,0,0.000523310058541319,0.000102437187665954,0.000383158314090692,0.000451063625585194,0.000148375565221376,0,0,0.00031495157601985,0,0,0,0,0,0,0.000630895299929688,0,0,0.000258276230717527,9.61558817350134e-05,0.000115531331649001,0,0.000882616316990977,0,0,0,0.000287831699726258,0.000239726469712302,0.000907509245673242,0.000724631222831805,0.00041845773725972,0,0.000159451401697302,0.000234872096644524,0.000694636698919398,0.000259879439498173,0.000523114077220851,0,0.00119628682122455,0,0.000767231832691015,0,0,0.000135927203471062,0,0,0,0,0.000141635995640397,0.000476152773559498,0.000285003073098958,0.000107596111627553,0,0,0,0.000269151365202391
"991",0.00282490710508028,0.00180040117221348,0.000979308255501217,0.00174569069163683,0.00115685224197001,0.00192728939421086,0.00191067194832821,6.07377069976719e-05,0.000897038129205795,0.00113915828702133,0.000821833635489092,0.000235103304318952,0.000372225107537735,0.00128335420122336,0.00466083850897089,0.00144779050508063,0.00139808270743697,0.00216264889643979,0.00103335944684109,0.00160731038888162,0.00197899229238217,8.46227103064004e-05,0.0010195646605591,0.00117233866274664,0.00145453889510114,0.00162743343943652,0,0,0.000563847523961973,0.0015447369637378,0,0.00463280512398745,0.00348553255357393,0,0.000352051178885759,0,0,0.00238885858876765,0.00120045163826643,0.000528069150727622,0.0081504659713787,0,0.00223964111992665,0.00103160519123536,0.00571198518764414,0,0,0.00017534484809142,0.000337697902586339,0.000179275337128121,0.000170796671957843,0,0.00190195975720845,0,7.45248651100984e-05,0.0028592726157623,0.00441387386749592,0.0019513737288005,0.00027910207580456,0,0,0.00344443582889299,0.000845307395460609,0.00116154141340303,0.00205653228306323,0.00134134734463522,0.000558107403788807,0,0.00171293974646128,0.0061954751419738,0.00247583501209042,0.00320593147652569,0.00141204428652548,0.000832988298674749,0.000608702896010969,0.000943262624044715,0,0.000493284498130028,0.000856480124468277,0.00379715195677093,0.00583002612014742,0.00268955177878505,0.000498456034176359,0.000164893989366038,0,0.000152765686968561,0,0.00015165088655944,0.00114091376716617,0.000485184273107194,0.00148845610389952,0.00340644969414492,0.00260938490376745,0.000895243597067555,0.00271174584846644,0.00170574829484477,0.00122752652524874,0.000669579417872917,0.00614615575622574,0.000131796941771644,0.000228820519373363,0,0.00106235535972572,0.00104130668307346,0.00322996582481358,0.00155702910233528,0.00395576508164627,0.00113163943619159,0.00114728322070372,0.00181617280213541,0.00378271278529386,0.0011504776460069,9.3388696830291e-05,0.000158550862924045,0.0031749151570971,0.00196155673479361,0.00203672954253385,0.00134728054313613,0.00014407861218505,0.00128726624909868,0.000191636107834651,0.000345289795048049,0.0013598114884616,0.00470355716977103,0.00134955474756256,0.00155421398360093,0.00288196437903369,0.00141163113726928,0,0,0,0.00446485601549179
"995",0,0.000101214792732142,0.000178952542197604,0.000209967913514562,0,5.5826237833166e-05,9.01664882458161e-05,0.000217114220491761,0,0,0,0,0,0,0,0,0,0,0,6.10106076336524e-05,0,0,0,0,0,0,0,7.28432981175711e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000151878282493362,0,0,0,0,0,0.000154276724368347,0,0,0.000265725938827776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91965355603621e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08132549599271e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107471029073598,0,0,0,0,0.000131232202251032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1002",0.000277084297931865,0.000180749765762861,0.000253536830736998,0.000500562323157183,9.43236176432298e-05,0.000181071412497782,8.50445793328426e-05,0.000167806661604484,8.96333099888872e-05,0.000260624421974512,0,0,0,0.00035973727384099,0,0.000283093355013534,0,0,0.000801760406496892,0.000503292259403098,0.000114046757862632,0,0.000178942718710259,0.000229623628061776,0.000395374100950465,0,0,0,0.00019793173096787,0,0,0,0.000138139928055268,0,0,0.000200063695113594,0,0.000328762449275469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000139645710977788,0,0.000403634538463909,8.08473117339987e-05,0.000278067027759357,0.000278999672704452,0.000270930845936519,0,7.99098390878154e-05,0.000107207022103805,0.000594847926531485,0.000189620139010034,0.000118021380032044,0.000468278215082461,0.000279933055133083,0,0.000241490180137856,0.000138248200703888,0.000220222216698641,0,0.000533756522119157,0.000116261612270485,0.000501181354258437,8.0341571592179e-05,0,0,0.000368730490530406,0.000287038737615668,0.000151524144777995,0.000276222393768454,5.58554494435189e-05,0.000314699828533806,0,0.000172366310274344,0,0.000119541144537831,0.000335971823462204,0.000131621758667047,0.000906419735217353,0.000511575971187527,0.000350325741243362,0.000438537274963952,0.000226765143677153,0,0,6.07032104762325e-05,0,0.000138435083721972,0,0,0,0,0.000260526467147426,0,0,0,0.000261683916696886,0,0,0.000327634017189794,0,0,0.000258455563810235,0,0.000264036996007554,0,0,0,0,0,0,0,0,0.000243149785196747,0,8.74806933982555e-05,0,0,0,0
"1003",0.000533083942957051,0.000653290625659285,0.000404403500825895,0.000118499225652601,0.000199985632653005,0.000385450713449059,0.000220060203387336,0.00125082172142125,0.000750432393312068,0.000167720800791984,0.000448985855918355,0.000109443810749721,0,0.000626282625607076,0,0,0.00063442511742152,0,0.000316439986220312,0.000812538546988682,0,0,0.000284381221233267,0.000129683817880196,0.00016664986567849,0.000247703508708305,0,0,6.27282396212979e-05,0.000530758088759901,0,0.000155342602346715,0,0.000217409003252998,0.000226758938681175,0,0,0.00070748433681422,0,0.00017610457166238,0,0.000235086540951146,0,0.000407552379905951,0.000364076126913017,0,0,0,0.000221258070749005,0,0,0,0.000203828185454402,0,0.000750931560759879,0.000447773315512079,0.000793361029971073,0.000366784594358028,0.000398987525240644,0,0,0.000247205162516394,0.000823986783422832,0.000251486008183335,0.0013179764397752,0.000646756850803645,0.000180549334405143,0,0,0,0,0,0,0.000497959318995231,0.000155567502024517,0.000287199624723456,0,0,0.000857167214576567,0.000405507355123974,0.000491167865980963,0.00040409219915034,0.000122380634584343,0.000386463103655084,5.09858839780923e-05,0.000120941164186524,8.50883018658713e-05,0.000234250212062036,0.000501548874201311,0.000641719144214973,0.000233810407085406,4.58195041720838e-05,0.000171111956851626,0.000508164737300456,0.000304706255393378,0,0.000119312710667694,0.000317483625709207,0,8.85541746014127e-05,0,0.000209886580219361,0,0,0.000743859637126096,0,0.000234683775333663,0,0.000170389075018583,0,0,0.000614810136125177,0,0.000214006764805257,0.000735092571739782,0,0.000554426824077206,0,0,0,0.000186628568483116,0,0,0,0,0.000104039336459909,0.000320717625947324,0.00047771928597938,0,0,0,0
"1004",0.000390394394322515,0.000572008995387034,0.000297543498744516,0.000142359992362841,0.000189729265945548,0.000640026000951072,0.000393152583275167,0.000825835949950575,0.000720110637886768,0.000544131689585231,0.000355682470942614,0.000622424611413925,0.00101577572374628,0.000294141216344638,0,0.000403740666747041,0.00108222317085961,0.000476393228135169,0.000259402463966793,0.000422708698924248,0.000308585340145312,0,0.000693665826620256,0.000241010608880011,0.000276905886488497,0,0,0,0.000917056194470622,0,0,0.000355940720182081,0.000418618882178917,0,0,0,0,0,0,0.000403105376016244,0,0,0,0,0,0,0,0,0,0,0,0,0.000443438901370919,0,0.00061365190552155,0.000450251894730114,0.000435709599617017,0.000616154148826835,0.00046154330071128,0,0.000210710323603115,0.000376406016383683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000304771146786116,0,0,0.000611155119747118,0.000526279725090552,0.00010714960515429,0.000351815317086719,0.000200242042417687,0.000194574789847112,0.00035537856771206,0.000741949830536674,0,0.000400066721896228,0.000436055224189718,0.000715582446987275,0.000923217574091061,0.000941139948801927,0.000125106193522187,0.00043124730880223,0.000279034283759414,9.31641888069008e-05,0.000481161999536739,0.000254762873762271,0.000762210099485776,0.000157528592868521,0.000346086752038078,0,0.000262862279061594,0,0.00173776399693178,0.00063547611948128,0.000199677401644999,0.000205633233636023,0.000412274685180975,0,0.000220475167607148,0.000239250943937354,0.000314772195934008,0.000885998289710041,0.00102152907446032,0,0.000914908899153835,0.000324794663469587,0,0,0.000578881481513615,0.000298263205798511,0.000156224559715744,0.000749061815513796,0.000589038345929393,0.000505073440196167,0.00049767678919336,0.000192954322186573,0.000161005542514599,0,0.00046376221514411,0
